Date,Region,Country,NO2_mean_mol_m2
2024-06-15,Europe,Sweden,7.77777724688279e-06
2024-06-16,Europe,Sweden,7.914750111144052e-06
2024-06-17,Europe,Sweden,7.194470539288519e-06
2024-06-18,Europe,Sweden,5.983503760597329e-06
2024-06-19,Europe,Sweden,8.460140045600734e-06
2024-06-20,Europe,Sweden,7.538624833632141e-06
2024-06-21,Europe,Sweden,5.14827469239086e-06
2024-06-22,Europe,Sweden,-5.221280811624715e-06
2024-06-23,Europe,Sweden,-9.386391121845988e-06
2024-06-24,Europe,Sweden,3.3886249090769814e-06
2024-06-25,Europe,Sweden,9.678622718541326e-06
2024-06-26,Europe,Sweden,1.098341512034765e-05
2024-06-27,Europe,Sweden,9.790753797135404e-06
2024-06-28,Europe,Sweden,1.6944502809380702e-05
2024-06-29,Europe,Sweden,1.3445643227238638e-05
2024-06-30,Europe,Sweden,4.931858019232415e-06
2024-07-01,Europe,Sweden,8.628822440656002e-06
2024-07-02,Europe,Sweden,4.865104014784422e-07
2024-07-03,Europe,Sweden,-1.4500910129674332e-05
2024-07-04,Europe,Sweden,-1.1476511825919177e-05
2024-07-05,Europe,Sweden,6.825741565113428e-06
2024-07-06,Europe,Sweden,2.410891672421451e-06
2024-07-07,Europe,Sweden,-7.2802753931026845e-06
2024-07-08,Europe,Sweden,-1.6400902816424568e-05
2024-07-09,Europe,Sweden,1.9616965154512085e-06
2024-07-10,Europe,Sweden,9.669150004649285e-06
2024-07-11,Europe,Sweden,8.38377821096617e-06
2024-07-12,Europe,Sweden,4.183094904325364e-06
2024-07-13,Europe,Sweden,6.125473210025868e-07
2024-07-14,Europe,Sweden,5.038776944161608e-06
2024-07-15,Europe,Sweden,3.4374312385989844e-06
2024-07-16,Europe,Sweden,8.864523513330454e-06
2024-07-17,Europe,Sweden,6.341931236755262e-06
2024-07-18,Europe,Sweden,8.304776729306953e-06
2024-07-19,Europe,Sweden,1.1906082049222496e-05
2024-07-20,Europe,Sweden,8.324306063492416e-06
2024-07-21,Europe,Sweden,1.0255974503448972e-05
2024-07-22,Europe,Sweden,9.281004137988988e-06
2024-07-23,Europe,Sweden,7.802588903772421e-06
2024-07-24,Europe,Sweden,4.2996274943420805e-06
2024-07-25,Europe,Sweden,1.3230487898357615e-05
2024-07-26,Europe,Sweden,8.865537893411724e-06
2024-07-27,Europe,Sweden,5.143113167118436e-06
2024-07-28,Europe,Sweden,9.97220601082484e-06
2024-07-29,Europe,Sweden,1.201355099481947e-05
2024-07-30,Europe,Sweden,4.60727363013498e-06
2024-07-31,Europe,Sweden,1.2605639346145105e-05
2024-08-01,Europe,Sweden,8.354916576098103e-06
2024-08-02,Europe,Sweden,1.0984541800387026e-05
2024-08-03,Europe,Sweden,1.3014929328886064e-05
2024-08-04,Europe,Sweden,1.045421651797781e-05
2024-08-05,Europe,Sweden,1.2902867612233874e-05
2024-08-06,Europe,Sweden,1.414319319791384e-05
2024-08-07,Europe,Sweden,1.3131380974732723e-05
2024-08-08,Europe,Sweden,1.0806105136411908e-05
2024-08-09,Europe,Sweden,1.2222083819636764e-05
2024-08-10,Europe,Sweden,9.905998256017756e-06
2024-08-11,Europe,Sweden,1.3160093278113458e-05
2024-08-12,Europe,Sweden,1.489991730350823e-05
2024-08-13,Europe,Sweden,1.1469236563794226e-05
2024-08-14,Europe,Sweden,1.5852865001256752e-05
2024-08-15,Europe,Sweden,1.883864002234235e-05
2024-08-16,Europe,Sweden,1.3501412357416532e-05
2024-08-17,Europe,Sweden,9.862800155210556e-06
2024-08-18,Europe,Sweden,7.967434746179396e-06
2024-08-19,Europe,Sweden,9.306929370329505e-06
2024-08-20,Europe,Sweden,1.3548470969873196e-05
2024-08-21,Europe,Sweden,1.7008841570059985e-05
2024-08-22,Europe,Sweden,1.2390739682639156e-05
2024-08-23,Europe,Sweden,1.9527108027615287e-05
2024-08-24,Europe,Sweden,1.459264088675054e-05
2024-08-25,Europe,Sweden,1.365205369842165e-05
2024-08-26,Europe,Sweden,1.315031904418989e-05
2024-08-27,Europe,Sweden,1.0891249853603044e-05
2024-08-28,Europe,Sweden,1.561281245911215e-05
2024-08-29,Europe,Sweden,1.6452161105811818e-05
2024-08-30,Europe,Sweden,1.344325853521094e-05
2024-08-31,Europe,Sweden,1.123247719950129e-05
2024-09-01,Europe,Sweden,1.1131691283359908e-05
2024-09-02,Europe,Sweden,1.2683360646966444e-05
2024-09-03,Europe,Sweden,1.9967690541198428e-05
2024-09-04,Europe,Sweden,2.141288111045822e-05
2024-09-05,Europe,Sweden,1.6360873473074126e-05
2024-09-06,Europe,Sweden,1.7416788487881534e-05
2024-09-07,Europe,Sweden,1.7303283819717193e-05
2024-09-08,Europe,Sweden,1.9239447103761115e-05
2024-09-09,Europe,Sweden,2.1645853974063475e-05
2024-09-10,Europe,Sweden,1.6873502855223328e-05
2024-09-11,Europe,Sweden,1.723057965046193e-05
2024-09-12,Europe,Sweden,2.0695612104667528e-05
2024-09-13,Europe,Sweden,1.5015387685332502e-05
2024-09-14,Europe,Sweden,1.1334461289163836e-05
2024-09-15,Europe,Sweden,1.1541998367455912e-05
2024-09-16,Europe,Sweden,1.4740394322320152e-05
2024-09-17,Europe,Sweden,1.1217274913161117e-05
2024-09-18,Europe,Sweden,1.1278100174314574e-05
2024-09-19,Europe,Sweden,1.050569805845293e-05
2024-09-20,Europe,Sweden,1.166492277617695e-05
2024-09-21,Europe,Sweden,1.0333524639737286e-05
2024-09-22,Europe,Sweden,1.1269684170027776e-05
2024-09-23,Europe,Sweden,2.334250498725076e-05
2024-09-24,Europe,Sweden,1.624435484354422e-05
2024-09-25,Europe,Sweden,2.0769629847794634e-05
2024-09-26,Europe,Sweden,1.3455379082852424e-05
2024-09-27,Europe,Sweden,1.0146414335923645e-05
2024-09-28,Europe,Sweden,7.890291849954494e-06
2024-09-29,Europe,Sweden,6.278315630704981e-06
2024-09-30,Europe,Sweden,1.1239568816830951e-05
2024-10-01,Europe,Sweden,1.1993894806918887e-05
2024-10-02,Europe,Sweden,1.015657017557203e-05
2024-10-03,Europe,Sweden,1.4273963630792696e-05
2024-10-04,Europe,Sweden,1.280830656997222e-05
2024-10-05,Europe,Sweden,1.1473136534827986e-05
2024-10-06,Europe,Sweden,1.4077824255896536e-05
2024-10-07,Europe,Sweden,1.4539047367987377e-05
2024-10-08,Europe,Sweden,2.6085866339638803e-05
2024-10-09,Europe,Sweden,4.38173893916939e-05
2024-10-10,Europe,Sweden,1.870087654294074e-05
2024-10-11,Europe,Sweden,1.473054124496332e-05
2024-10-12,Europe,Sweden,1.0624874963027077e-05
2024-10-13,Europe,Sweden,2.0059890855273653e-05
2024-10-14,Europe,Sweden,1.872920358125555e-05
2024-10-15,Europe,Sweden,9.699395323551834e-06
2024-10-16,Europe,Sweden,2.0947959616270813e-05
2024-10-17,Europe,Sweden,2.586063620333397e-05
2024-10-18,Europe,Sweden,3.015874249424842e-05
2024-10-19,Europe,Sweden,3.4580619765180566e-05
2024-10-20,Europe,Sweden,5.271986919612441e-05
2024-10-21,Europe,Sweden,2.1636344850141465e-05
2024-10-22,Europe,Sweden,2.3015073333921613e-05
2024-10-23,Europe,Sweden,9.325322256226922e-06
2024-10-24,Europe,Sweden,1.4487038306244477e-05
2024-10-25,Europe,Sweden,2.774175043140684e-05
2024-10-26,Europe,Sweden,1.687566533897648e-05
2024-10-27,Europe,Sweden,3.6024818869906385e-05
2024-10-28,Europe,Sweden,2.6348622778628e-06
2024-10-29,Europe,Sweden,-1.5104974271915504e-07
2024-10-30,Europe,Sweden,1.9008214264341328e-06
2024-10-31,Europe,Sweden,-4.116876837291693e-06
2024-11-01,Europe,Sweden,1.05269110992084e-05
2024-11-02,Europe,Sweden,4.517035727138609e-06
2024-11-03,Europe,Sweden,1.5659041767022912e-05
2024-11-04,Europe,Sweden,1.9141457346788013e-05
2024-11-05,Europe,Sweden,9.983948251895676e-06
2024-11-06,Europe,Sweden,1.7193861361307316e-05
2024-11-07,Europe,Sweden,1.4719352960888072e-05
2024-11-08,Europe,Sweden,1.7175450508183734e-05
2024-11-09,Europe,Sweden,9.97606805911439e-06
2024-11-10,Europe,Sweden,1.5976325033466234e-05
2024-11-11,Europe,Sweden,2.469915452196311e-05
2024-11-12,Europe,Sweden,4.210440077452196e-06
2024-11-13,Europe,Sweden,1.1595918964829058e-05
2024-11-14,Europe,Sweden,1.301975277514617e-06
2024-11-15,Europe,Sweden,2.669939837613676e-06
2024-11-16,Europe,Sweden,2.534225074702892e-06
2024-11-17,Europe,Sweden,-5.295053630696325e-06
2024-11-18,Europe,Sweden,-2.081310903232528e-05
2024-11-19,Europe,Sweden,6.415183435243126e-06
2024-11-20,Europe,Sweden,1.277234323400742e-05
2024-11-21,Europe,Sweden,1.4769401267363404e-05
2024-11-22,Europe,Sweden,1.3637322343407564e-05
2024-11-23,Europe,Sweden,2.0948960981973295e-05
2024-11-24,Europe,Sweden,4.4894416043297226e-05
2024-11-25,Europe,Sweden,7.048874082633884e-05
2024-11-26,Europe,Sweden,2.1679506079905315e-05
2024-11-27,Europe,Sweden,3.186922089378259e-05
2024-11-28,Europe,Sweden,1.8082097675142037e-05
2024-11-29,Europe,Sweden,4.2057861398591095e-05
2024-11-30,Europe,Sweden,5.084861774723693e-05
2024-12-01,Europe,Sweden,7.897416625785874e-05
2024-12-02,Europe,Sweden,0.000109231488101
2024-12-03,Europe,Sweden,
2024-12-04,Europe,Sweden,2.1447948350513668e-05
2024-12-05,Europe,Sweden,4.381850414155535e-05
2024-12-06,Europe,Sweden,7.161302149752198e-05
2024-12-07,Europe,Sweden,
2024-12-08,Europe,Sweden,5.635417841356463e-05
2024-12-09,Europe,Sweden,2.511040667139875e-05
2024-12-10,Europe,Sweden,2.4078246581152427e-05
2024-12-11,Europe,Sweden,2.4388504685300164e-05
2024-12-12,Europe,Sweden,2.7772580798197572e-05
2024-12-13,Europe,Sweden,3.122534427602806e-05
2024-12-14,Europe,Sweden,5.028361399612519e-06
2024-12-15,Europe,Sweden,-2.5082356709773164e-05
2024-12-16,Europe,Sweden,1.2430603986389182e-05
2024-12-17,Europe,Sweden,2.079961807148584e-05
2024-12-18,Europe,Sweden,
2024-12-19,Europe,Sweden,7.035345244109111e-05
2024-12-20,Europe,Sweden,-7.022104345549121e-06
2024-12-21,Europe,Sweden,3.107043729645637e-05
2024-12-22,Europe,Sweden,1.5756957287057274e-05
2024-12-23,Europe,Sweden,6.409998759177569e-06
2024-12-24,Europe,Sweden,3.542592299386724e-05
2024-12-25,Europe,Sweden,8.063849608637013e-05
2024-12-26,Europe,Sweden,4.5851079801945954e-05
2024-12-27,Europe,Sweden,3.846889117858368e-05
2024-12-28,Europe,Sweden,5.8474096268162736e-05
2024-12-29,Europe,Sweden,5.849589774911005e-05
2024-12-30,Europe,Sweden,1.2471924769327175e-05
2024-12-31,Europe,Sweden,1.5353928200038383e-05
2025-01-01,Europe,Sweden,1.4615789174117068e-05
2025-01-02,Europe,Sweden,-2.216468097565668e-05
2025-01-03,Europe,Sweden,-2.64860656550297e-05
2025-01-04,Europe,Sweden,-3.462479650338162e-05
2025-01-05,Europe,Sweden,-3.569931815562029e-05
2025-01-06,Europe,Sweden,2.386081651155124e-05
2025-01-07,Europe,Sweden,2.294904724798852e-05
2025-01-08,Europe,Sweden,5.320975577707885e-05
2025-01-09,Europe,Sweden,4.834316885084091e-05
2025-01-10,Europe,Sweden,5.85082975731188e-07
2025-01-11,Europe,Sweden,1.2213736501163875e-05
2025-01-12,Europe,Sweden,9.41125551506296e-06
2025-01-13,Europe,Sweden,2.257633363738801e-05
2025-01-14,Europe,Sweden,9.806318949341695e-06
2025-01-15,Europe,Sweden,2.310024996691788e-05
2025-01-16,Europe,Sweden,4.4664354454276624e-05
2025-01-17,Europe,Sweden,5.248890819232462e-05
2025-01-18,Europe,Sweden,4.999668264273881e-05
2025-01-19,Europe,Sweden,2.9300291386918985e-05
2025-01-20,Europe,Sweden,3.236616520880418e-05
2025-01-21,Europe,Sweden,2.578551982229642e-05
2025-01-22,Europe,Sweden,-5.88210147904484e-06
2025-01-23,Europe,Sweden,0.000240305595851
2025-01-24,Europe,Sweden,5.053717660769384e-05
2025-01-25,Europe,Sweden,3.463898582264226e-05
2025-01-26,Europe,Sweden,2.5948548883952147e-05
2025-01-27,Europe,Sweden,3.505966896911619e-05
2025-01-28,Europe,Sweden,8.072672935017077e-05
2025-01-29,Europe,Sweden,3.939882122545677e-05
2025-01-30,Europe,Sweden,3.336965678637089e-05
2025-01-31,Europe,Sweden,3.9389621297797584e-05
2025-02-01,Europe,Sweden,1.2732983861288414e-05
2025-02-02,Europe,Sweden,1.3620368073410296e-05
2025-02-03,Europe,Sweden,3.3132014474664625e-05
2025-02-04,Europe,Sweden,4.128628228581733e-05
2025-02-05,Europe,Sweden,2.9654904454735703e-05
2025-02-06,Europe,Sweden,1.055382260623429e-05
2025-02-07,Europe,Sweden,2.0400568980762704e-05
2025-02-08,Europe,Sweden,5.640930538402927e-06
2025-02-09,Europe,Sweden,1.488628556439959e-05
2025-02-10,Europe,Sweden,1.142689242152092e-05
2025-02-11,Europe,Sweden,1.7082934770210693e-05
2025-02-12,Europe,Sweden,1.2343589723775398e-05
2025-02-13,Europe,Sweden,1.3405788081391355e-05
2025-02-14,Europe,Sweden,1.4886638888900222e-05
2025-02-15,Europe,Sweden,6.737373625725416e-06
2025-02-16,Europe,Sweden,1.3022928080125634e-05
2025-02-17,Europe,Sweden,1.6233994032355626e-05
2025-02-18,Europe,Sweden,1.6453531566896752e-05
2025-02-19,Europe,Sweden,3.260212193574215e-05
2025-02-20,Europe,Sweden,4.241512036950653e-05
2025-02-21,Europe,Sweden,1.6781114863202328e-05
2025-02-22,Europe,Sweden,3.751808599794572e-05
2025-02-23,Europe,Sweden,2.2934552676385035e-05
2025-02-24,Europe,Sweden,6.913237466826145e-05
2025-02-25,Europe,Sweden,1.4657000178187369e-05
2025-02-26,Europe,Sweden,8.127053480992748e-06
2025-02-27,Europe,Sweden,1.58033675018574e-05
2025-02-28,Europe,Sweden,1.363101253145502e-05
2025-03-01,Europe,Sweden,3.6232766339789e-05
2025-03-02,Europe,Sweden,1.2395775725188146e-05
2025-03-03,Europe,Sweden,2.1071312501591968e-05
2025-03-04,Europe,Sweden,6.825339251175977e-06
2025-03-05,Europe,Sweden,9.321158674350822e-06
2025-03-06,Europe,Sweden,1.496412811455772e-05
2025-03-07,Europe,Sweden,3.0921242960478814e-05
2025-03-08,Europe,Sweden,1.0887181282763068e-05
2025-03-09,Europe,Sweden,8.27089520497685e-06
2025-03-10,Europe,Sweden,9.020656407836155e-06
2025-03-11,Europe,Sweden,7.683708728555417e-06
2025-03-12,Europe,Sweden,6.059101071016933e-06
2025-03-13,Europe,Sweden,7.185514777276493e-06
2025-03-14,Europe,Sweden,7.303311934562627e-06
2025-03-15,Europe,Sweden,1.406460422746284e-05
2025-03-16,Europe,Sweden,5.134117425390169e-06
2025-03-17,Europe,Sweden,1.6737193347136013e-05
2025-03-18,Europe,Sweden,2.36414481854835e-05
2025-03-19,Europe,Sweden,2.245767205380237e-05
2025-03-20,Europe,Sweden,2.4472777800237915e-05
2025-03-21,Europe,Sweden,1.041767443937653e-05
2025-03-22,Europe,Sweden,1.5147487986799368e-05
2025-03-23,Europe,Sweden,1.152352803282325e-05
2025-03-24,Europe,Sweden,1.4047211970169967e-05
2025-03-25,Europe,Sweden,6.343176801016309e-06
2025-03-26,Europe,Sweden,6.039783539296868e-06
2025-03-27,Europe,Sweden,8.54095318038998e-06
2025-03-28,Europe,Sweden,2.4702838670022225e-05
2025-03-29,Europe,Sweden,6.700453917526203e-06
2025-03-30,Europe,Sweden,1.001648741751903e-05
2025-03-31,Europe,Sweden,1.2039005914013145e-05
2025-04-01,Europe,Sweden,1.4267948812527475e-05
2025-04-02,Europe,Sweden,1.3898174531036114e-05
2025-04-03,Europe,Sweden,1.99059732640734e-05
2025-04-04,Europe,Sweden,1.0705729731890384e-05
2025-04-05,Europe,Sweden,9.173159017598704e-06
2025-04-06,Europe,Sweden,2.950129804473842e-06
2025-04-07,Europe,Sweden,7.243239114355922e-06
2025-04-08,Europe,Sweden,9.609882382281666e-06
2025-04-09,Europe,Sweden,4.304846704340155e-06
2025-04-10,Europe,Sweden,1.5374748539636178e-05
2025-04-11,Europe,Sweden,8.072116739248507e-06
2025-04-12,Europe,Sweden,8.818224855584262e-06
2025-04-13,Europe,Sweden,1.0664600423489095e-05
2025-04-14,Europe,Sweden,1.2925210530299256e-05
2025-04-15,Europe,Sweden,1.2770389665736005e-05
2025-04-16,Europe,Sweden,1.5900590168955664e-05
2025-04-17,Europe,Sweden,1.3584467788709889e-05
2025-04-18,Europe,Sweden,1.3716935184277918e-05
2025-04-19,Europe,Sweden,9.21623290099324e-06
2025-04-20,Europe,Sweden,6.0206063693517306e-06
2025-04-21,Europe,Sweden,8.36632704477977e-06
2025-04-22,Europe,Sweden,7.450205368774395e-06
2025-04-23,Europe,Sweden,4.843461459900925e-06
2025-04-24,Europe,Sweden,8.576177480343455e-06
2025-04-25,Europe,Sweden,3.7164264564207326e-06
2025-04-26,Europe,Sweden,6.3013572582207504e-06
2025-04-27,Europe,Sweden,9.809667171055647e-06
2025-04-28,Europe,Sweden,1.1528283766143242e-05
2025-04-29,Europe,Sweden,1.03657538673845e-05
2025-04-30,Europe,Sweden,6.954588382604311e-06
2025-05-01,Europe,Sweden,9.348208086141951e-06
2025-05-02,Europe,Sweden,1.4278340348358452e-05
2025-05-03,Europe,Sweden,9.863159744206776e-06
2025-05-04,Europe,Sweden,8.5255606587996e-06
2025-05-05,Europe,Sweden,8.624954853041728e-06
2025-05-06,Europe,Sweden,6.873597181245936e-06
2025-05-07,Europe,Sweden,7.04163386648416e-06
2025-05-08,Europe,Sweden,1.2360940904102336e-05
2025-05-09,Europe,Sweden,9.694762681404211e-06
2025-05-10,Europe,Sweden,9.278135510286652e-06
2025-05-11,Europe,Sweden,1.1245183103503034e-05
2025-05-12,Europe,Sweden,1.3881623938437003e-05
2025-05-13,Europe,Sweden,1.1621246492656626e-05
2025-05-14,Europe,Sweden,1.083203105828376e-05
2025-05-15,Europe,Sweden,1.373561200380944e-05
2025-05-16,Europe,Sweden,1.2816962297157254e-05
2025-05-17,Europe,Sweden,9.941266116625813e-06
2025-05-18,Europe,Sweden,1.1600948855006842e-05
2025-05-19,Europe,Sweden,1.0169048054318885e-05
2025-05-20,Europe,Sweden,1.3065492609870548e-05
2025-05-21,Europe,Sweden,4.908293076232678e-06
2025-05-22,Europe,Sweden,4.859621101754907e-06
2025-05-23,Europe,Sweden,1.0812647703580629e-05
2025-05-24,Europe,Sweden,1.347811894618774e-05
2025-05-25,Europe,Sweden,1.4171009606350953e-05
2025-05-26,Europe,Sweden,1.0917927726341469e-05
2025-05-27,Europe,Sweden,9.050958240280776e-06
2025-05-28,Europe,Sweden,1.195148580354295e-05
2025-05-29,Europe,Sweden,1.0944681195208758e-05
2025-05-30,Europe,Sweden,1.167941619116586e-05
2025-05-31,Europe,Sweden,1.089052403028472e-05
2025-06-01,Europe,Sweden,7.337601056035357e-06
2025-06-02,Europe,Sweden,5.564970689682245e-06
2025-06-03,Europe,Sweden,1.0567403219108902e-05
2025-06-04,Europe,Sweden,1.2893378978067468e-05
2025-06-05,Europe,Sweden,1.1953756155190983e-05
2025-06-06,Europe,Sweden,4.385942543760799e-06
2025-06-07,Europe,Sweden,9.909849132837736e-06
2025-06-08,Europe,Sweden,8.296691525182266e-06
2025-06-09,Europe,Sweden,8.796339520389005e-06
2025-06-10,Europe,Sweden,4.778487374465184e-06
2025-06-11,Europe,Sweden,9.167327737646745e-06
2025-06-12,Europe,Sweden,7.413442413888149e-06
2025-06-13,Europe,Sweden,1.260804987653672e-05
2025-06-14,Europe,Sweden,1.729690341586604e-05
2025-06-15,Europe,Sweden,1.220311865702638e-05
2025-06-16,Europe,Sweden,1.2624136737022326e-05
2025-06-17,Europe,Sweden,1.0566089086709316e-05
2025-06-18,Europe,Sweden,1.1357815115006152e-05
2025-06-19,Europe,Sweden,1.162816783569988e-05
2025-06-20,Europe,Sweden,1.1738820263489817e-05
2025-06-21,Europe,Sweden,1.1593094301185935e-05
2025-06-22,Europe,Sweden,1.0726389856155471e-05
2025-06-23,Europe,Sweden,1.2316221432768824e-05
2025-06-24,Europe,Sweden,1.1781322911449835e-05
2025-06-25,Europe,Sweden,1.3047207672453142e-05
2025-06-26,Europe,Sweden,1.2403794387110588e-05
2025-06-27,Europe,Sweden,1.1419971711244204e-05
2025-06-28,Europe,Sweden,1.3188037643883577e-05
2025-06-29,Europe,Sweden,1.0240477898115656e-05
2025-06-30,Europe,Sweden,1.4614937420010764e-05
2025-07-01,Europe,Sweden,1.1223690583624554e-05
2025-07-02,Europe,Sweden,1.2028248179566723e-05
2025-07-03,Europe,Sweden,1.201189121191072e-05
2025-07-04,Europe,Sweden,9.529172674890657e-06
2025-07-05,Europe,Sweden,8.399641848740573e-06
2025-07-06,Europe,Sweden,8.896824863324237e-06
2025-07-07,Europe,Sweden,9.780682090354995e-06
2025-07-08,Europe,Sweden,7.476174577983452e-06
2025-07-09,Europe,Sweden,8.189538112215598e-06
2025-07-10,Europe,Sweden,9.297602638400876e-06
2025-07-11,Europe,Sweden,1.0902977895477576e-05
2025-07-12,Europe,Sweden,1.156161645892262e-05
2025-07-13,Europe,Sweden,1.0330843486412416e-05
2025-07-14,Europe,Sweden,1.1956594238099778e-05
2025-07-15,Europe,Sweden,1.2222596618419003e-05
2025-07-16,Europe,Sweden,1.282874316378571e-05
2025-07-17,Europe,Sweden,1.1470662788545632e-05
2025-07-18,Europe,Sweden,1.1079386308028698e-05
2025-07-19,Europe,Sweden,1.1903188980023929e-05
2025-07-20,Europe,Sweden,1.3473439092937745e-05
2025-07-21,Europe,Sweden,1.420490501021615e-05
2025-07-22,Europe,Sweden,1.3459805578190272e-05
2025-07-23,Europe,Sweden,1.4614769957175789e-05
2025-07-24,Europe,Sweden,1.5344213252249048e-05
2025-07-25,Europe,Sweden,1.5484123535373377e-05
2025-07-26,Europe,Sweden,1.2403328701753351e-05
2025-07-27,Europe,Sweden,1.3897029882779518e-05
2025-07-28,Europe,Sweden,1.4669199564752291e-05
2025-07-29,Europe,Sweden,1.3320826046527536e-05
2025-07-30,Europe,Sweden,1.4769846930397804e-05
2025-07-31,Europe,Sweden,1.3426632341154465e-05
2025-08-01,Europe,Sweden,1.8271705769090653e-05
2025-08-02,Europe,Sweden,1.772811592499261e-05
2025-08-03,Europe,Sweden,1.793526918652543e-05
2025-08-04,Europe,Sweden,1.6772303971433793e-05
2025-08-05,Europe,Sweden,1.2980892702182656e-05
2025-08-06,Europe,Sweden,1.0266966810908527e-05
2025-08-07,Europe,Sweden,1.046206326155686e-05
2025-08-08,Europe,Sweden,1.1941062246002396e-05
2025-08-09,Europe,Sweden,1.2417370601503512e-05
2025-08-10,Europe,Sweden,1.0194468605574989e-05
2025-08-11,Europe,Sweden,9.35928151566755e-06
2025-08-12,Europe,Sweden,1.0918609704603356e-05
2025-08-13,Europe,Sweden,1.093697502709976e-05
2025-08-14,Europe,Sweden,1.2993309250093533e-05
2025-08-15,Europe,Sweden,1.803419040253043e-05
2025-08-16,Europe,Sweden,1.2458636417117915e-05
2025-08-17,Europe,Sweden,1.1069857931886153e-05
2025-08-18,Europe,Sweden,1.4598963622999498e-05
2025-08-19,Europe,Sweden,8.698579573147008e-06
2025-08-20,Europe,Sweden,6.70505202102208e-06
2025-08-21,Europe,Sweden,8.221135926748997e-06
2025-08-22,Europe,Sweden,9.8896128891297e-06
2025-08-23,Europe,Sweden,1.0687963034186393e-05
2025-08-24,Europe,Sweden,1.2762188237021957e-05
2025-08-25,Europe,Sweden,1.0814982289296136e-05
2025-08-26,Europe,Sweden,1.1965109980126865e-05
2025-08-27,Europe,Sweden,7.866522887635838e-06
2025-08-28,Europe,Sweden,1.0191087139391166e-05
2025-08-29,Europe,Sweden,1.0389960250529924e-05
2025-08-30,Europe,Sweden,1.3299445484252348e-05
2025-08-31,Europe,Sweden,1.5415998542500365e-05
2025-09-01,Europe,Sweden,1.4166083256147464e-05
